Entry,RecordType,Data,TimeToLive
edge-consumer-static.azureedge.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,3
edge-consumer-static.azureedge.net,5,part-0045.t-0009.t-msedge.net,3
edge-consumer-static.azureedge.net,1,13.107.213.73,3
edge-consumer-static.azureedge.net,1,13.107.246.73,3
edge.microsoft.com,5,edge-microsoft-com.ax-0002.ax-msedge.net,16
edge.microsoft.com,5,ax-0002.ax-msedge.net,16
edge.microsoft.com,1,150.171.28.11,16
edge.microsoft.com,1,150.171.27.11,16
ekr.zdassets.com,1,216.198.53.3,112
ekr.zdassets.com,1,216.198.54.3,112
encrypted-tbn0.gstatic.com,1,172.253.118.113,151
encrypted-tbn0.gstatic.com,1,172.253.118.102,151
encrypted-tbn0.gstatic.com,1,172.253.118.101,151
encrypted-tbn0.gstatic.com,1,172.253.118.138,151
encrypted-tbn0.gstatic.com,1,172.253.118.139,151
encrypted-tbn0.gstatic.com,1,172.253.118.100,151
encrypted-tbn0.gstatic.com,1,142.250.198.78,254
espresso-pa.clients6.google.com,1,142.251.12.95,101
facebook.com,1,157.240.15.35,3
facebook.com,1,57.144.144.1,12
fbcdn.net,1,57.144.144.1,57
fbsbx.com,1,157.240.15.35,12
fonts.googleapis.com,1,142.250.66.74,114
fonts.gstatic.com,1,74.125.130.94,162
fonts.gstatic.com,1,74.125.200.94,44
fonts.gstatic.com,1,142.250.204.35,36
fonts.gstatic.com,1,142.251.12.94,108
fonts.gstatic.com,1,74.125.68.94,119
g.tenor.com,5,tenor.googleapis.com,4
g.tenor.com,1,74.125.24.95,4
g.tenor.com,1,74.125.200.95,4
g.tenor.com,1,172.253.118.95,4
g.tenor.com,1,142.251.10.95,4
g.tenor.com,1,142.251.12.95,4
g.tenor.com,1,172.217.194.95,4
g.tenor.com,1,74.125.68.95,4
g.tenor.com,1,142.250.4.95,4
g.tenor.com,1,64.233.170.95,4
g.tenor.com,1,74.125.130.95,4
g10102301085.co,1,34.120.31.228,21
gateway.discord.gg,1,162.159.130.234,93
gateway.discord.gg,1,162.159.133.234,93
gateway.discord.gg,1,162.159.134.234,93
gateway.discord.gg,1,162.159.136.234,93
gateway.discord.gg,1,162.159.135.234,93
gemini.google.com,1,74.125.68.100,61
gemini.google.com,1,74.125.68.102,61
gemini.google.com,1,74.125.68.113,61
gemini.google.com,1,74.125.68.139,61
gemini.google.com,1,74.125.68.138,61
gemini.google.com,1,74.125.68.101,61
gemini.google.com,1,142.250.198.78,33
gemini.google.com,1,142.250.4.102,7
gemini.google.com,1,142.250.4.100,7
gemini.google.com,1,142.250.4.101,7
gemini.google.com,1,142.250.4.139,7
gemini.google.com,1,142.250.4.113,7
gemini.google.com,1,142.250.4.138,7
gemini.google.com,1,142.251.10.102,49
gemini.google.com,1,142.251.10.139,49
gemini.google.com,1,142.251.10.138,49
gemini.google.com,1,142.251.10.113,49
gemini.google.com,1,142.251.10.100,49
gemini.google.com,1,142.251.10.101,49
github.com,1,20.205.243.166,9
github.com,1,20.27.177.113,48
github.githubassets.com,1,185.199.109.154,1327
github.githubassets.com,1,185.199.110.154,1327
github.githubassets.com,1,185.199.111.154,1327
github.githubassets.com,1,185.199.108.154,1327
img.youtube.com,5,ytimg.l.google.com,141
img.youtube.com,1,142.250.204.46,34
img.youtube.com,1,142.250.198.78,34
img.youtube.com,1,142.250.196.206,34
img.youtube.com,1,142.250.66.78,34
img.youtube.com,1,142.250.77.14,34
img.youtube.com,1,74.125.130.139,141
img.youtube.com,1,74.125.200.100,141
img.youtube.com,1,74.125.68.139,141
img.youtube.com,1,74.125.130.113,141
img.youtube.com,1,172.253.134.139,141
img.youtube.com,1,74.125.130.138,141
img.youtube.com,1,74.125.200.139,141
img.youtube.com,1,74.125.200.113,141
img.youtube.com,1,74.125.68.100,141
img.youtube.com,1,74.125.68.113,141
img.youtube.com,1,74.125.200.102,141
img.youtube.com,1,74.125.130.102,141
img.youtube.com,1,74.125.200.138,141
img.youtube.com,1,74.125.200.101,141
img.youtube.com,1,74.125.130.101,141
img.youtube.com,1,74.125.130.100,141
invitejs.trustpilot.com,1,3.165.102.122,21
invitejs.trustpilot.com,1,3.165.102.52,21
invitejs.trustpilot.com,1,3.165.102.124,21
invitejs.trustpilot.com,1,3.165.102.113,21
ipapi.co,1,104.26.9.44,13
ipapi.co,1,172.67.69.226,13
ipapi.co,1,104.26.8.44,13
ipinfo.io,1,34.117.59.81,8
jigsaw.vitalsource.com,1,104.19.190.84,59
jigsaw.vitalsource.com,1,104.19.189.84,59
js.monitor.azure.com,5,aijscdn2-bwfdfxezdubebtb0.z01.azurefd.net,7
js.monitor.azure.com,5,mr-z01.tm-azurefd.net,7
js.monitor.azure.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,7
js.monitor.azure.com,5,part-0045.t-0009.t-msedge.net,7
js.monitor.azure.com,1,13.107.246.73,7
js.monitor.azure.com,1,13.107.213.73,7
lan.line.me,1,147.92.191.86,3
landpress-content.line-scdn.net,5,landpress-content-in.line-apps.com.akadns.net,49
landpress-content.line-scdn.net,5,landpress-content.line-apps.com.akadns.net,49
landpress-content.line-scdn.net,5,d2q867s9wckg0z.cloudfront.net,49
landpress-content.line-scdn.net,1,3.169.121.108,49
landpress-content.line-scdn.net,1,3.169.121.14,49
landpress-content.line-scdn.net,1,3.169.121.89,49
landpress-content.line-scdn.net,1,3.169.121.76,49
legy-backup.line-apps.com,1,147.92.249.185,37
legy.line-apps.com,5,legy.line-apps.com.akadns.net,7
legy.line-apps.com,5,legy-sg-addr.line-apps.com,7
legy.line-apps.com,1,147.92.165.68,7
legy.line-apps.com,1,147.92.165.67,7
legy.line-apps.com,1,147.92.165.194,7
legy.line-apps.com,1,147.92.165.206,7
legy.line-apps.com,5,legy-jp-addr-ds.line-apps.com,6
legy.line-apps.com,1,147.92.146.129,6
legy.line-apps.com,1,147.92.146.138,6
legy.line-apps.com,1,147.92.249.185,6
legy.line-apps.com,1,147.92.185.2,6
legy.line-apps.com,1,147.92.185.1,6
lgincdnmsftuswe2.azureedge.net,5,lgincdnmsftuswe2.afd.azureedge.net,7
lgincdnmsftuswe2.azureedge.net,5,firstparty-azurefd-prod.trafficmanager.net,7
lgincdnmsftuswe2.azureedge.net,5,shed.dual-low.s-part-0045.t-0009.t-msedge.net,7
lgincdnmsftuswe2.azureedge.net,5,s-part-0045.t-0009.t-msedge.net,7
lgincdnmsftuswe2.azureedge.net,1,13.107.246.73,7
lh3.google.com,5,lh2.l.google.com,36
lh3.google.com,1,142.250.66.78,36
lh3.google.com,1,142.250.77.14,270
lh3.google.com,1,74.125.130.101,68
lh3.google.com,1,74.125.130.113,68
lh3.google.com,1,74.125.130.102,68
lh3.google.com,1,74.125.130.139,68
lh3.google.com,1,74.125.130.138,68
lh3.google.com,1,74.125.130.100,68
lh3.google.com,1,74.125.68.138,148
lh3.google.com,1,74.125.68.102,148
lh3.google.com,1,74.125.68.139,148
lh3.google.com,1,74.125.68.100,148
lh3.google.com,1,74.125.68.113,148
lh3.google.com,1,74.125.68.101,148
lh3.google.com,1,142.250.204.46,178
lh3.googleusercontent.com,5,googlehosted.l.googleusercontent.com,36
lh3.googleusercontent.com,1,172.217.194.132,16
lh3.googleusercontent.com,1,74.125.68.132,185
lh3.googleusercontent.com,1,142.250.198.65,179
lh3.googleusercontent.com,1,142.250.77.1,246
lh3.googleusercontent.com,1,142.251.10.132,72
lh3.googleusercontent.com,1,142.251.12.132,36
lh3.googleusercontent.com,1,142.250.196.193,274
log.cookieyes.com,1,104.20.23.25,75
log.cookieyes.com,1,172.66.163.68,75
login.live.com,5,login.msa.msidentity.com,54
login.live.com,5,www.tm.lg.prod.aadmsa.trafficmanager.net,169
login.live.com,5,prdv4a.aadg.msidentity.com,54
login.live.com,5,www.tm.v4.a.prd.aadg.trafficmanager.net,2
login.live.com,1,40.126.38.22,59
login.live.com,1,20.190.166.131,59
login.live.com,1,40.126.38.21,59
login.live.com,1,20.190.166.67,195
login.live.com,1,40.126.38.20,59
login.live.com,1,20.190.166.68,59
login.live.com,1,20.190.166.132,195
login.live.com,1,40.126.38.19,59
login.live.com,5,www.tm.lg.prod.aadmsa.akadns.net,54
login.live.com,5,www.a.lg.prod.aadmsa.akadns.net,32
login.live.com,5,default.a.lg.prod.aadmsa.akadns.net,32
login.live.com,5,www.tm.v4.a.prd.aadg.akadns.net,54
login.live.com,1,40.126.35.129,54
login.live.com,1,40.126.35.86,54
login.live.com,1,40.126.35.128,42
login.live.com,1,40.126.35.134,74
login.live.com,1,40.126.35.87,19
login.live.com,1,40.126.35.80,54
login.live.com,1,20.190.163.18,54
login.live.com,1,40.126.35.145,54
login.live.com,1,40.126.35.144,169
login.live.com,1,40.126.35.20,169
login.live.com,1,20.190.163.19,169
login.live.com,1,40.126.16.165,2
login.live.com,1,40.126.16.167,5
login.live.com,1,40.126.16.166,56
login.live.com,1,20.190.144.139,32
login.live.com,1,20.190.148.166,32
login.live.com,1,20.190.144.136,56
login.live.com,1,40.126.16.164,115
login.live.com,1,20.190.148.164,2
login.live.com,1,20.190.148.163,14
login.live.com,1,20.190.144.137,2
login.live.com,1,20.190.144.138,115
login.live.com,1,20.190.144.162,115
login.live.com,1,20.190.144.160,2
login.live.com,1,20.190.144.161,2
login.live.com,1,20.190.144.165,14
login.live.com,1,20.190.144.164,32
login.live.com,1,20.190.141.33,52
login.live.com,1,20.190.141.39,52
login.live.com,1,20.190.141.34,52
login.live.com,1,20.190.141.32,52
login.live.com,1,20.190.141.36,52
login.live.com,1,40.126.13.9,123
login.live.com,1,20.190.141.35,52
login.live.com,1,20.190.141.37,123
login.live.com,1,20.190.141.38,52
login.live.com,1,20.190.166.133,59
login.live.com,1,20.190.166.66,59
login.live.com,1,40.126.35.85,19
login.live.com,1,20.190.163.21,54
login.live.com,1,40.126.35.18,54
login.live.com,1,40.126.35.21,54
login.live.com,1,40.126.13.8,52
login.live.com,1,40.126.35.64,169
login.live.com,1,40.126.35.81,19
login.live.com,1,20.190.148.162,2
login.live.com,1,20.190.148.165,14
login.live.com,1,40.126.16.163,32
login.live.com,5,www.b.v4.a.prd.aadg.akadns.net,54
login.live.com,1,20.190.163.20,42
login.live.com,1,40.126.35.19,42
login.live.com,1,40.126.35.84,42
login.live.com,1,20.190.144.166,2
login.live.com,1,20.190.144.163,32
login.live.com,1,20.190.148.167,2
login.microsoftonline.com,5,login.mso.msidentity.com,31
login.microsoftonline.com,5,ak.privatelink.msidentity.com,31
login.microsoftonline.com,5,www.tm.a.prd.aadg.akadns.net,31
login.microsoftonline.com,1,20.190.144.161,31
login.microsoftonline.com,1,20.190.148.165,31
login.microsoftonline.com,1,20.190.144.138,31
login.microsoftonline.com,1,40.126.16.165,31
login.microsoftonline.com,1,20.190.144.166,31
login.microsoftonline.com,1,20.190.144.139,31
login.microsoftonline.com,1,20.190.148.163,31
login.microsoftonline.com,1,20.190.148.166,31
login.vitalsource.com,1,104.19.189.84,296
login.vitalsource.com,1,104.19.190.84,296
logincdn.msauth.net,5,lgincdnmsftuswe2.azureedge.net,42
logincdn.msauth.net,5,lgincdnmsftuswe2.afd.azureedge.net,42
logincdn.msauth.net,5,firstparty-azurefd-prod.trafficmanager.net,42
logincdn.msauth.net,5,shed.dual-low.s-part-0045.t-0009.t-msedge.net,42
logincdn.msauth.net,5,s-part-0045.t-0009.t-msedge.net,42
logincdn.msauth.net,1,13.107.246.73,42
logincdn.msftauth.net,5,www.tm.lgincdntcs.msftauth.trafficmanager.net,15
logincdn.msftauth.net,5,logincdn.msftauth.edgekey.net,15
logincdn.msftauth.net,5,e329293.dscd.akamaiedge.net,15
logincdn.msftauth.net,1,23.213.43.202,15
logincdn.msftauth.net,1,23.213.43.223,15
ly.my.sentry.io,1,34.111.57.229,23
m365.cloud.microsoft,5,home-portal.office.com,17
m365.cloud.microsoft,5,home-office365-com.b-0004.b-msedge.net,17
m365.cloud.microsoft,5,b-0004.b-msedge.net,17
m365.cloud.microsoft,1,13.107.6.156,17
mail-ads.google.com,5,googlemail.l.google.com,45
mail-ads.google.com,1,142.250.196.197,32
mail-ads.google.com,1,64.233.170.18,112
mail-ads.google.com,1,64.233.170.17,112
mail-ads.google.com,1,64.233.170.19,112
mail-ads.google.com,1,64.233.170.83,112
mail-ads.google.com,1,74.125.200.19,45
mail-ads.google.com,1,74.125.200.17,45
mail-ads.google.com,1,74.125.200.83,45
mail-ads.google.com,1,74.125.200.18,45
mail-attachment.googleusercontent.com,5,googlehosted.l.googleusercontent.com,14
mail-attachment.googleusercontent.com,1,74.125.68.132,14
mail.google.com,1,142.251.12.17,97
mail.google.com,1,142.251.12.18,97
mail.google.com,1,142.251.12.83,97
mail.google.com,1,142.251.12.19,97
mail.google.com,1,74.125.200.83,17
mail.google.com,1,74.125.200.19,17
mail.google.com,1,74.125.200.18,17
mail.google.com,1,74.125.200.17,17
mail.google.com,1,142.250.4.18,86
mail.google.com,1,142.250.4.19,86
mail.google.com,1,142.250.4.17,86
mail.google.com,1,142.250.4.83,86
mail.google.com,1,172.217.194.83,18
mail.google.com,1,172.217.194.18,18
mail.google.com,1,172.217.194.17,18
mail.google.com,1,172.217.194.19,18
mail.google.com,1,64.233.170.17,41
mail.google.com,1,64.233.170.18,41
mail.google.com,1,64.233.170.19,41
mail.google.com,1,64.233.170.83,41
mail.google.com,1,74.125.68.18,44
mail.google.com,1,74.125.68.83,44
mail.google.com,1,74.125.68.17,44
mail.google.com,1,74.125.68.19,44
mail.google.com,1,172.253.118.83,103
mail.google.com,1,172.253.118.18,103
mail.google.com,1,172.253.118.17,103
mail.google.com,1,172.253.118.19,103
mail.google.com,1,74.125.24.83,175
mail.google.com,1,74.125.24.17,175
mail.google.com,1,74.125.24.19,175
mail.google.com,1,74.125.24.18,175
main.vscode-cdn.net,5,vscode-cdn.z01.azurefd.net,16
main.vscode-cdn.net,5,mr-z01.tm-azurefd.net,16
main.vscode-cdn.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,16
main.vscode-cdn.net,5,part-0045.t-0009.t-msedge.net,16
main.vscode-cdn.net,1,13.107.213.73,16
main.vscode-cdn.net,1,13.107.246.73,16
maxcdn.bootstrapcdn.com,1,104.18.10.207,12
maxcdn.bootstrapcdn.com,1,104.18.11.207,12
media.discordapp.net,1,162.159.134.232,260
media.discordapp.net,1,162.159.130.232,260
media.discordapp.net,1,162.159.128.232,260
media.discordapp.net,1,162.159.133.232,260
media.discordapp.net,1,162.159.129.232,260
mm-uxrv.com,1,3.169.55.57,34
mm-uxrv.com,1,3.169.55.11,34
mm-uxrv.com,1,3.169.55.51,34
mm-uxrv.com,1,3.169.55.89,34
