Entry,RecordType,Data,TimeToLive
login.microsoft.com,5,www.tm.a.prd.aadg.akadns.net,66
login.microsoft.com,1,40.126.13.8,66
login.microsoft.com,1,40.126.13.9,97
login.microsoft.com,1,20.190.141.36,66
login.microsoft.com,1,20.190.141.33,66
login.microsoft.com,1,20.190.141.38,66
login.microsoft.com,1,20.190.141.37,97
login.microsoft.com,1,20.190.141.35,66
login.microsoft.com,1,20.190.141.39,66
login.microsoft.com,1,20.190.141.34,66
login.microsoft.com,1,20.190.141.32,66
login.microsoftonline.com,5,login.mso.msidentity.com,55
login.microsoftonline.com,5,ak.privatelink.msidentity.com,55
login.microsoftonline.com,5,www.tm.a.prd.aadg.akadns.net,55
login.microsoftonline.com,1,20.190.166.68,55
login.microsoftonline.com,1,20.190.166.131,55
login.microsoftonline.com,1,40.126.38.20,55
login.microsoftonline.com,1,40.126.38.22,55
login.microsoftonline.com,1,20.190.166.132,55
login.microsoftonline.com,1,20.190.166.133,55
login.microsoftonline.com,1,20.190.166.67,44
login.microsoftonline.com,1,20.190.166.66,55
login.microsoftonline.com,1,40.126.38.19,55
m365.cloud.microsoft,5,home-portal.office.com,29
m365.cloud.microsoft,5,home-office365-com.b-0004.b-msedge.net,29
m365.cloud.microsoft,5,b-0004.b-msedge.net,29
m365.cloud.microsoft,1,13.107.6.156,29
mail-ads.google.com,5,googlemail.l.google.com,202
mail-ads.google.com,1,142.250.196.197,202
mail-attachment.googleusercontent.com,5,googlehosted.l.googleusercontent.com,157
mail-attachment.googleusercontent.com,1,142.250.196.193,157
mail.google.com,1,142.250.204.37,69
mail.google.com,1,142.250.196.197,147
main.vscode-cdn.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,32
main.vscode-cdn.net,,shed.dual-low.part-0018.t-0009.t-msedge.net,4
main.vscode-cdn.net,1,13.107.246.73,32
main.vscode-cdn.net,,13.107.213.46,4
main.vscode-cdn.net,5,part-0045.t-0009.t-msedge.net,32
main.vscode-cdn.net,,part-0018.t-0009.t-msedge.net,4
main.vscode-cdn.net,,13.107.246.46,4
main.vscode-cdn.net,5,vscode-cdn.z01.azurefd.net,32
main.vscode-cdn.net,5,mr-z01.tm-azurefd.net,32
main.vscode-cdn.net,1,13.107.213.73,32
marketplace.visualstudio.com,5,market-l0.trafficmanager.net,31
marketplace.visualstudio.com,5,market.bx-0007.bx-msedge.net,31
marketplace.visualstudio.com,5,bx-0007.bx-msedge.net,31
marketplace.visualstudio.com,1,150.171.74.16,31
marketplace.visualstudio.com,1,150.171.73.16,31
match.adsrvr.org,1,3.33.220.150,10336
match.adsrvr.org,1,15.197.193.217,10336
match.adsrvr.org,1,52.223.40.198,10336
match.adsrvr.org,1,35.71.131.137,10336
mobile.events.data.microsoft.com,5,onedscolprdcus18.centralus.cloudapp.azure.com,6
mobile.events.data.microsoft.com,1,13.89.179.14,6
mobile.events.data.microsoft.com,5,mobile.events.data.trafficmanager.net,9
mobile.events.data.microsoft.com,1,20.189.173.7,1
mobile.events.data.microsoft.com,5,onedscolprdwus06.westus.cloudapp.azure.com,1
mobile.events.data.microsoft.com,5,onedscolprdwus20.westus.cloudapp.azure.com,8
mobile.events.data.microsoft.com,1,20.189.173.25,8
mobile.events.data.microsoft.com,5,onedscolprduks00.uksouth.cloudapp.azure.com,9
mobile.events.data.microsoft.com,1,51.105.71.136,9
msedge.b.tlu.dl.delivery.mp.microsoft.com,,cdp-f-tlu-net.trafficmanager.net,17
msedge.b.tlu.dl.delivery.mp.microsoft.com,,199.232.210.172,52
msedge.b.tlu.dl.delivery.mp.microsoft.com,,203.69.81.41,3
msedge.b.tlu.dl.delivery.mp.microsoft.com,,fg.microsoft.map.fastly.net,28
msedge.b.tlu.dl.delivery.mp.microsoft.com,,star.b.tlu.dl.delivery.mp.microsoft.com.delivery.microsoft.com,9
msedge.b.tlu.dl.delivery.mp.microsoft.com,,wildcard.f.tlu.dl.delivery.mp.microsoft.com.edgesuite.net,10
msedge.b.tlu.dl.delivery.mp.microsoft.com,,92.223.95.95,9
msedge.b.tlu.dl.delivery.mp.microsoft.com,,203.69.81.50,3
msedge.b.tlu.dl.delivery.mp.microsoft.com,,199.232.214.172,3
msedge.b.tlu.dl.delivery.mp.microsoft.com,,cl-glcb907925.globalcdn.co,17
msedge.b.tlu.dl.delivery.mp.microsoft.com,,a1847.dscd.akamai.net,10
msft-ssp-apac.adnxs.com,,103.43.90.115,12
msft-ssp-apac.adnxs.com,,103.43.90.178,12
msft-ssp-apac.adnxs.com,,103.43.90.114,12
msft-ssp-apac.adnxs.com,,103.43.90.116,12
my.microsoftpersonalcontent.com,5,lists-e.tm-rt.sharepoint.com,18
my.microsoftpersonalcontent.com,5,195863-ipv4mte.gr.global.aa-rt.sharepoint.com,18
my.microsoftpersonalcontent.com,5,195863-ipv4mte.farm.dprodmgd106.aa-rt.sharepoint.com,18
my.microsoftpersonalcontent.com,5,195863-ipv4mteg.farm.dprodmgd106.sharepointonline.com.akadns.net,18
my.microsoftpersonalcontent.com,5,195863-ipv4.farm.dprodmgd106.aa-rt.sharepoint.com.dual-spov-0006.spov-msedge.net,18
my.microsoftpersonalcontent.com,5,dual-spov-0006.spov-msedge.net,18
my.microsoftpersonalcontent.com,1,13.107.139.11,18
my.microsoftpersonalcontent.com,1,13.107.137.11,18
nav-edge.smartscreen.microsoft.com,5,prod-atm-wds-edge.trafficmanager.net,1
nav-edge.smartscreen.microsoft.com,5,prod-agic-sa-4.southeastasia.cloudapp.azure.com,3
nav-edge.smartscreen.microsoft.com,1,4.144.165.14,3
nav-edge.smartscreen.microsoft.com,5,prod-agic-jw-2.japanwest.cloudapp.azure.com,1
nav-edge.smartscreen.microsoft.com,1,20.210.166.59,1
ntp.msn.com,5,a434.dscr.akamai.net,4
ntp.msn.com,5,ntp-msn-com-world-atm-default.trafficmanager.net,4
ntp.msn.com,,210.71.227.184,12
ntp.msn.com,,210.71.227.168,12
ntp.msn.com,5,ntp.msn.com-ion.edgesuite.net,4
ntp.msn.com,1,203.69.138.206,4
ntp.msn.com,1,203.69.138.225,1
o4507096022450176.ingest.de.sentry.io,1,34.160.81.0,209
o490301.ingest.us.sentry.io,1,34.160.81.0,66
ocsp.sectigo.com,,104.18.38.233,228
ocsp.sectigo.com,,172.64.149.23,228
ocsp.sectigo.com,,ocsp.comodoca.com.cdn.cloudflare.net,228
ocsp.usertrust.com,,104.18.38.233,179
ocsp.usertrust.com,,172.64.149.23,179
ocsp.usertrust.com,,ocsp.comodoca.com.cdn.cloudflare.net,179
office.live.com,5,view.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,29
office.live.com,5,wac-0003.wac-msedge.net,29
office.live.com,1,52.108.8.12,29
office.live.com,1,52.108.9.12,29
ogads-pa.clients6.google.com,1,142.250.77.10,240
ogads-pa.clients6.google.com,1,142.250.66.74,102
ogads-pa.clients6.google.com,1,142.250.198.74,191
ogads-pa.clients6.google.com,1,142.250.204.42,55
ogs.google.com,5,www3.l.google.com,195
ogs.google.com,1,142.250.204.46,195
onedrive.live.com,5,odwebpl.trafficmanager.net.dual-spov-0006.spov-msedge.net,87
onedrive.live.com,5,dual-spov-0006.spov-msedge.net,87
onedrive.live.com,1,13.107.137.11,87
onedrive.live.com,1,13.107.139.11,87
owl.officeapps.live.com,5,owl.wac.trafficmanager.net.wac-0003.wac-dc-msedge.net.wac-0003.wac-msedge.net,18
owl.officeapps.live.com,5,wac-0003.wac-msedge.net,18
owl.officeapps.live.com,1,52.108.8.12,18
owl.officeapps.live.com,1,52.108.9.12,18
pagead2.googlesyndication.com,1,142.250.204.34,18
partner.googleadservices.com,,142.250.204.34,83
people-pa.clients6.google.com,1,142.250.204.42,90
peoplestack-pa.clients6.google.com,1,142.250.198.74,169
peoplestack-pa.clients6.google.com,1,142.250.196.202,117
peoplestackwebexperiments-pa.clients6.google.com,1,142.250.196.202,136
play.google.com,1,142.250.204.46,221
play.google.com,1,142.250.77.14,42
play.google.com,1,142.250.66.78,94
play.google.com,1,142.250.196.206,155
play.google.com,1,142.250.198.78,48
psg1-collabhubrtc.officeapps.live.com,5,psg1-vipcollabrtc.officeapps.live.com,41
psg1-collabhubrtc.officeapps.live.com,1,52.108.68.0,41
px.ads.linkedin.com,5,afd-lnkd.www.linkedin.com,121
px.ads.linkedin.com,1,150.171.22.12,121
px.ads.linkedin.com,5,ln-0002.ln-msedge.net,121
px.ads.linkedin.com,5,www-linkedin-com.ln-0002.ln-msedge.net,121
pypi.org,1,151.101.192.223,1925
pypi.org,1,151.101.128.223,1925
pypi.org,1,151.101.0.223,1925
pypi.org,1,151.101.64.223,1925
raw.githubusercontent.com,1,185.199.109.133,2158
raw.githubusercontent.com,1,185.199.110.133,2158
raw.githubusercontent.com,1,185.199.111.133,2158
raw.githubusercontent.com,1,185.199.108.133,2158
recaptcha.net,1,142.250.204.35,46
recaptcha.net,1,142.250.198.67,111
recaptcha.net,1,108.177.125.94,133
recaptcha.net,1,64.233.189.94,36
recaptcha.net,1,142.250.66.67,162
recaptcha.net,1,74.125.203.94,63
recaptcha.net,1,64.233.188.94,33
remote-auth-gateway.discord.gg,1,162.159.130.234,103
remote-auth-gateway.discord.gg,1,162.159.136.234,103
remote-auth-gateway.discord.gg,1,162.159.133.234,103
remote-auth-gateway.discord.gg,1,162.159.134.234,103
remote-auth-gateway.discord.gg,1,162.159.135.234,103
rr1---sn-q4flrnee.googlevideo.com,5,rr1.sn-q4flrnee.googlevideo.com,1090
rr1---sn-q4flrnee.googlevideo.com,1,209.85.165.198,1090
rr4---sn-hgn7rn7r.googlevideo.com,5,rr4.sn-hgn7rn7r.googlevideo.com,1259
rr4---sn-hgn7rn7r.googlevideo.com,1,172.217.130.233,1259
sb.scorecardresearch.com,,13.35.238.105,38
sb.scorecardresearch.com,1,3.169.137.16,1
sb.scorecardresearch.com,,13.35.238.61,38
sb.scorecardresearch.com,1,3.169.137.94,1
sb.scorecardresearch.com,,13.35.238.106,38
sb.scorecardresearch.com,,13.35.238.55,38
